p_id,name,price,colour,brand,ratingCount,avg_rating
17455868,Anouk Women Navy Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699,Navy Blue,Anouk,14,4.285714286
16931578,all about you Women Yellow & Green Embroidered Kurta,2499,Yellow,all about you,13,4.538461538
12831164,Vishudh Women Yellow & Black Printed Straight Kurta,1399,Yellow,Vishudh,382,4.062827225
14325492,Anouk Women Grey Embroidered Pure Cotton Kurta with Trousers,4399,Grey,Anouk,79,4.265822785
11935530,ADA Women Black & Pink Chikankari Hand Embroidered Straight Sustainable Kurta,999,Black,ADA,129,4.170542636
15258052,Libas Women Burgundy Ethnic Embroidered Sequinned Kurta with Sharara & Dupatta,5999,Burgundy,Libas,252,4.484126984
17102450,Anouk Women Dark Green Chevron Printed Pure Cotton Kurta with Trousers,1999,Green,Anouk,14,3.428571429
8033765,Varanga Women Off-White & Golden Printed Anarkali Kurta,3299,Off White,Varanga,1301,4.136817832
16629332,Sangria Women Green Floral Printed Pleated Pure Cotton A-Line Kurti with Salwar,3399,Green,Sangria,12,4.25
14122516,Anouk Women Teal Blue Yoke Design Mirror Work Kurta,1899,Teal,Anouk,196,3.964285714
16931552,all about you Women Green Embroidered Kurta with Trousers,2999,Green,all about you,13,4.230769231
18244250,W Women White Floral Printed Thread Work Floral Kurta,1999,White,W,10,4.8
17317792,Nayo Women Black & Brown Ethnic Motifs Printed Cotton Straight Kurta,1299,Black,Nayo,18,4.444444444
18565060,GLAM ROOTS Women Black Floral Printed Floral Anarkali Kurta,1999,Black,GLAM ROOTS,22,4.136363636
13237514,Anouk Women Red & Blue Yoke Design A-Line Kurta with Dhoti Pants,3699,Red,Anouk,24,3.833333333
16505498,KALINI Women Beige & Red Floral Printed Pure Cotton Kurta with Palazzos,2999,Beige,KALINI,56,3.714285714
15326614,House of Pataudi Women Maroon Solid V-Neck Straight Rozana Kurta,1499,Maroon,House of Pataudi,7,4.142857143
14989762,Sangria Women Mauve Yoke Design Straight Kurta with Trousers,2799,Mauve,Sangria,55,3.690909091
15098594,Indo Era Women Teal Green & Golden Ethnic Motifs Yoke Design Kurta,1999,Teal,Indo Era,199,3.989949749
13527954,Vishudh Women Grey & Yellow Striped Straight Kurta,1199,Grey,Vishudh,444,4.263513514
15437606,Stylum Women Beige Checked Kurta,1699,Beige,Stylum,239,4.0041841
17487126,Libas Women Pink & White Floral Print Cotton Straight Kurta with Sharara & Dupatta,2999,Pink,Libas,17,4.705882353
18444142,Varanga Women White & Blue Dyed Cotton Kurta,2999,White,Varanga,13,4.384615385
13027828,Yuris Women Blue & Pink Printed Kurta with Palazzos,2799,Blue,Yuris,157,4.414012739
17761366,Varanga Women Red Kurta with Trousers & With Dupatta,4599,Red,Varanga,9,3.333333333
14194636,Vishudh Women Grey & Red Floral Printed Kurta,1399,Grey,Vishudh,388,4.100515464
18782340,max Women Brown Kurta,599,Brown,max,8,4.375
16379558,FASHOR Women Burgundy Ethnic Motifs Yoke Design Thread Work Kurta,2399,Burgundy,FASHOR,117,4.333333333
18244498,W Women Pink Geometric Striped Keyhole Neck Flared Sleeves Thread Work Kurta,1999,Pink,W,18,4.666666667
15121436,Ahalyaa Women Lime Green & Off White Floral Printed Flared Sleeves Floral Kaftan Kurta,3100,Lime Green,Ahalyaa,52,4.057692308
16872388,Sangria Women Pink & White Striped Straight Kurta with Palazzos,1999,Pink,Sangria,28,4.428571429
17090738,Anouk Women Pink Woven Design Pleated Kurta,2399,Pink,Anouk,54,4.111111111
17291316,ZIYAA Women Grey & Beige Ethnic Motifs Yoke Design Kurta with Palazzos,2195,Grey,ZIYAA,49,3.897959184
8255313,Vishudh Women Black & Orange Printed Kurti with Palazzos,2549,Black,Vishudh,1436,4.201253482
16334264,KETCH Women Yellow Printed Kurta,1049,Yellow,KETCH,29,3.896551724
17291326,ZIYAA Women Charcoal Grey & Golden Floral Printed Kurta with Palazzos,1982,Charcoal,ZIYAA,32,4.21875
17104772,Anouk Women Sea Green Pure Cotton Bandhani Print Top with Palazzos,1899,Sea Green,Anouk,21,4.571428571
13831796,Vishudh Women Pink & White Ethnic Motifs Printed Straight Kurta,1199,Pink,Vishudh,689,4.091436865
17251482,Varanga Women White & Blue Dyed Cotton Kurta,2999,White,Varanga,58,4.396551724
16585600,Biba Women Red & White Floral Printed Pure Cotton Kurta with Salwar,2799,Red,Biba,15,3.866666667
17514330,Vishudh Women Blue Printed Anarkali Kurta,1899,Turquoise Blue,Vishudh,31,3.935483871
17417186,Anouk Ethnic Motifs Pure Cotton WFH Co-Ords Kurta Set,2999,Mustard,Anouk,26,3.961538462
18144182,IkDaiya Women Off White Floral Embroidered Kurti with Trousers & With Dupatta,5298,Off White,IkDaiya,47,4.085106383
14769234,House of Pataudi Women Peach-Coloured & Gold-Toned Floral Embroidered Rozana Kurta,2999,Peach,House of Pataudi,12,4.166666667
14663998,Anouk Women Black Ethnic Motifs Printed Pure Cotton Kurta with Palazzos,1599,Black,Anouk,363,3.685950413
17140156,Myshka Women Green Kurta with Palazzos & With Dupatta,5499,Green,Myshka,28,4.107142857
16955850,Vishudh Women Blue & Pink Floral Printed Kurta,1399,Blue,Vishudh,16,4.8125
15980558,Ishin Women Pink Floral Printed Regular Kurta with Sharara & With Dupatta,8299,Pink,Ishin,48,4.375
17317790,Nayo Women Blue Abstrac Printed Straight Three Quarter Sleeves Kurta,1299,Blue,Nayo,33,4.060606061
16874564,Sangria Women Yellow & White Floral Print Straight Pure Cotton Kurta with Trousers,1799,Yellow,Sangria,64,4.171875
16305390,Biba Women Assorted Geometric Printed Kurta,1299,Assorted,Biba,59,4.237288136
18533904,Anouk Women Black & White Bandhani Printed Halter Neck Kurta,1999,Black,Anouk,4,5
18103376,IkDaiya Women Magenta Ethnic Motifs Printed Kurta with Trousers & With Dupatta,4598,Magenta,IkDaiya,47,3.893617021
9702305,Vishudh Women Blue & White Printed Straight Kurta,1349,Blue,Vishudh,232,4.25862069
17100808,Anouk Women Pink & Yellow Checked Pure Cotton Kurta,1099,Pink,Anouk,21,3.952380952
18917062,AHIKA Women Navy Blue Floral Printed Pure Cotton Kurta,1748,Navy Blue,AHIKA,10,4
11642362,Aayna Women Green Embroidered Kurta with Trousers,4449,Green,Aayna,226,4.084070796
14989470,Sangria Women Sea Green & Golden Printed Gotta Patti Kurta with Trousers,2999,Sea Green,Sangria,9,4.333333333
13905672,Anouk Women Blue & Off White Floral Printed Kurta,899,Blue,Anouk,747,4.192771084
14884574,Anouk Women Purple Printed Regular Pure Cotton Kurta with Palazzos,2299,Purple,Anouk,251,3.665338645
14976268,FASHOR Women Red Bandhani Printed & Zari Embroidered Kurta,2699,Red,FASHOR,165,3.787878788
16874062,Sangria Women Fuchsia Pink & White Floral Printed Pure Cotton Kurta with Trousers,1799,Fuchsia,Sangria,40,4
16614230,Kvsfab Women Grey Mirror Work Yoke Design Layered Kurta with Sharara & Dupatta,7799,Grey,Kvsfab,51,3.882352941
15889778,HERE&NOW Women Blue & White Ethnic Motifs Printed Kurta,999,Blue,HERE&NOW,171,4.01754386
13995752,Anouk Women Red & Yellow Ethnic Motifs Printed Kurta with Palazzos,1699,Red,Anouk,318,4
15931696,GERUA Women Black Regular Kurta With Palazzos,1999,Black,GERUA,218,3.940366972
9744447,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Sharara & With Dupatta,3099,Blue,HERE&NOW,1433,4.23307746
13921184,Tikhi Imli Lovely Green and Pink Ethnic Motifs Printed Kurta,1498,Green,Tikhi Imli,26,3.5
15749840,W Women Maroon & Beige Ethnic Motifs Woven Design Mandarin Collar A-line Kurta,1799,Maroon,W,31,4
16927170,HERE&NOW Women Black & Silver Ethnic Motifs Printed Pure Cotton Kurta,1899,Black,HERE&NOW,18,4.111111111
17096098,Anouk Women Pink Pure Cotton Kurta with Trousers,2999,Pink,Anouk,18,3.833333333
14708328,all about you Women Pink & Gold-Toned  Embroidered Floral Yoke Design Thread  Kurta,1999,Pink,all about you,23,4.304347826
15616828,Myshka Women White Anarkali Kurta With Dupatta,4999,White,Myshka,47,4.042553191
17171720,KALINI Women Magenta Ethnic Motifs Embroidered Pure Cotton Kurta with Palazzo & Dupatta,4999,Magenta,KALINI,127,3.511811024
15582372,Anouk Women Blue & White Ethnic Motifs Printed Kurta,1999,Blue,Anouk,13,3.692307692
12539406,Sangria Women Off White & Grey Floral Print Straight Kurta,999,Off White,Sangria,264,4.306818182
15344676,Indo Era Women Red Floral Printed Empire Kurta with Trousers & With Dupatta,5999,Red,Indo Era,82,4.292682927
13543508,AURELIA Women Lime Green Checked Printed Kurta,1999,Lime Green,AURELIA,226,4.269911504
16844758,Sangria Women Red & Black Chevron Printed Pure Cotton Kurta,1499,Red,Sangria,13,3.461538462
15440290,HERE&NOW Women Green Ethnic Motifs Printed Regular Gotta Patti Kurta with Palazzos,1899,Green,HERE&NOW,129,4.147286822
17197464,heemara Women Teal Green & Golden Embroidered Silk Georgette Kurti with Sharara & Dupatta,7999,Teal,heemara,115,3.843478261
15119222,max Women Red Ethnic Motifs Printed Kurta,499,Red,max,165,4.03030303
15561682,DIVYANK Women Pink & Grey Ethnic Motifs Yoke Embroidered Kurta with Palazzos & Dupatta,3999,Pink,DIVYANK,82,3.926829268
16310880,Indo Era Women Black Ethnic Motifs Yoke Design Pure Cotton Kurta with Palazzos & With Dupatta,5299,Black,Indo Era,242,4.243801653
17171716,KALINI Women Blue Printed Pure Cotton Kurta with Trousers & With Dupatta,3999,Blue,KALINI,82,3.792682927
10777548,Anouk Women Navy Blue & Off-White Checked Straight Kurta,1799,Navy Blue,Anouk,1751,4.047401485
15440310,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Palazzos,1899,Blue,HERE&NOW,93,4.258064516
14925544,Anouk Women Pink & White Ethnic Motifs Printed Cotton Kurta,1099,Pink,Anouk,327,3.837920489
15054568,Biba Women Black Regular Sequinned Kurta with Palazzos & With Dupatta,8995,Black,Biba,23,4.565217391
7572969,Vishudh Women Red & Orange Self Design Kurta with Palazzos,6799,Red,Vishudh,228,4.105263158
14497102,Ishin Women White Ethnic Motifs Embroidered Layered Pure Cotton Kurta with Salwar & With Dupatta,7299,White,Ishin,39,4.58974359
15095732,PIROH Women Orange & Off White Bandhani Print Gotta Patti Straight Kurta,1799,Orange,PIROH,134,4.365671642
11202318,Anouk Women Blue & Gold-Toned Printed Kurta with Palazzos,2299,Blue,Anouk,1606,4.293275218
11369528,W Women Blue & Black Printed Straight Kurta,1599,Blue,W,248,4.233870968
13747928,Libas Women Pink Printed Straight Kurta with Palazzos & Dupatta,2999,Pink,Libas,523,4.21414914
15987966,AHIKA Women Grey & Gold-Toned Embroidered Pure Cotton Kurta With Palazzos & Dupatta,3487,Grey,AHIKA,54,4.444444444
16857572,Libas Women Black Floral Printed Gotta Patti Pure Cotton Kurta with Palazzos & With Dupatta,2999,Black,Libas,38,3.789473684
13250072,Indo Era Women Navy Blue Yoke Design Kurta with Trousers & Dupatta,3399,Navy Blue,Indo Era,967,4.410548087
15639890,Vishudh Women Green & White Floral Printed Regular Kurta With Trousers & Dupatta,2349,Green,Vishudh,93,3.935483871
7760039,AHIKA Women White & Blue Printed Straight Kurta,860,White,AHIKA,1650,3.806060606
15227066,Indo Era Women Grey & White Khari Print Panelled Kurta with Trousers & Dupatta,5599,Grey,Indo Era,90,4.644444444
17624890,KAAJH Women Blue Ethnic Motifs Printed Mirror Work Pure Cotton Kurta with Trousers & With Dupatta,3559,Blue,KAAJH,28,4.142857143
12415142,Sangria Women Blue & White Printed Kurta with Sharara & Dupatta,4399,Blue,Sangria,154,4.181818182
17716122,Ahalyaa Geometric Crepe Top to Toe Fusion Kurta Set,5500,Burgundy,Ahalyaa,12,4.75
15031506,Rajnandini Women White & Yellow Floral Printed Keyhole Neck Pure Cambric Cotton Kurta,1996,White,Rajnandini,339,4.185840708
13905652,Anouk Women Pink & Off White Ethnic Motifs Printed Straight Kurta,899,Pink,Anouk,1152,3.994791667
16316954,Libas Women Blue & Gold Ethnic Motifs Yoke Design Thread Work Chanderi Silk Straight Kurta,1799,Blue,Libas,23,4.652173913
13769396,Ahalyaa Women Grey & Golden Ethnic Motifs Printed Flared Sleeves Kaftan Kurta,2650,Grey,Ahalyaa,341,3.967741935
18165316,Indo Era Women Peach-Coloured Floral Embroidered Mirror Work Kurta with Trousers & Dupatta,5999,Peach,Indo Era,29,3.793103448
17318800,Varanga Women Orange Bandhani Motifs Printed Pure Cotton Kurta,3299,Orange,Varanga,66,4.045454545
14854744,Anouk Women Yellow Ethnic Motifs Printed Keyhole Neck Kurta,999,Yellow,Anouk,316,3.588607595
13258020,Sangria Women Pink Solid Cotton Kurta With Jacket,1999,Pink,Sangria,236,4.173728814
16848726,Sangria Women Pink Printed Gotta Patti Kurta,1699,Pink,Sangria,9,4.888888889
10335143,trueBrowns Women White Self Design Kurta with Palazzos,2999,White,trueBrowns,109,4.311926606
15904812,Anubhutee Women Maroon Embroidered Kurta with Palazzos & Dupatta,4349,Maroon,Anubhutee,73,3.97260274
13238592,Anouk Women Coral Orange & White Cotton Floral Print Panelled A-Line Kurta with Gathers,2999,Coral,Anouk,31,3.967741935
15126504,Tikhi Imli Women Grey Keyhole Neck Thread Work Kurta,1598,Grey,Tikhi Imli,268,3.899253731
2528692,Moda Rapido Women Black Solid Straight Kurta,1799,Black,Moda Rapido,871,4.120551091
16848712,Sangria Women Green Gotta Patti Work Pure Cotton Kurta with Palazzos &  Dupatta,4099,Green,Sangria,13,4
15980054,Ishin Women Red Floral Embroidered Regular Kurta with Sharara & With Dupatta,8299,Red,Ishin,35,4.342857143
13913182,Biba Women Off White & Brown Pure Cotton Striped Kurta,1599,Off White,Biba,67,4.223880597
13392426,Khushal K Women Lime Green Printed Kurta with Churidar & Dupatta,4499,Lime Green,Khushal K,224,4.276785714
14913800,Yufta Women Peach-Colour Ethnic Motifs Block Print Cotton Kurta with Palazzos & Dupatta,3499,Peach,Yufta,274,4.441605839
16331364,Anubhutee Women Red Ethnic Motifs Printed Empire Pure Cotton Kurta with Trousers & With Dupatta,5899,Red,Anubhutee,32,4.25
13956290,Khushal K Women Peach-Coloured Yoke Design Kurta with Palazzos,3699,Peach,Khushal K,606,4.231023102
13905624,Anouk Women Green Floral Printed Pure Cotton Kurta with Trousers,1999,Green,Anouk,894,3.610738255
8529053,Varanga Women Maroon & Golden Printed Anarkali Kurta,2999,Maroon,Varanga,1744,4.183486239
13259360,Prakhya Women Blue Embroidered Kurta with Trousers & Dupatta,4498,Blue,Prakhya,1274,4.087912088
15794640,Indo Era Woven Design Velvet Kurta Set,6999,Maroon,Indo Era,97,3.783505155
18782350,max Women Fuchsia Kurta,499,Fuchsia,max,26,4.192307692
10561502,Sangria Women Green & Silver Printed A-Line Kurta,3299,Green,Sangria,883,4.32389581
15471926,Kvsfab Women Green Embellished Bell Sleeves Georgette Anarkali Kurta,4599,Green,Kvsfab,170,4.4
14036750,Yuris Women Black & White Pure Cotton Printed Kurta with Palazzos & Dupatta,3499,Black,Yuris,267,4.239700375
16773346,KALINI Women Sea Green Printed Gotta Patti Kurta with Palazzos & Dupatta,3499,Sea Green,KALINI,17,4.235294118
11531500,Anubhutee Women Navy Blue & Off-White Bandhani Print Kurta with Palazzos,2749,Navy Blue,Anubhutee,1035,4.290821256
12989842,mokshi Women Navy Blue & Pink Printed Kurta with Palazzos,2999,Navy Blue,mokshi,1363,3.97432135
10808348,AHIKA Women Black & Grey Printed Straight Kurta,860,Black,AHIKA,1854,3.613268608
17447640,Khushal K Women White Ethnic Motifs Printed Gotta Patti Kurta with Palazzos & With Dupatta,4799,White,Khushal K,43,3.813953488
16490162,KALINI Women Red Ethnic Motifs Printed Gotta Patti Cotton Anarkali Kurta,2499,Red,KALINI,71,4.281690141
15033336,ZOLA Women Navy Blue Ethnic Motifs Embroidered Chikankari Georgette Kurta,4650,Navy Blue,ZOLA,75,4.533333333
17923642,Biba Women Teal Blue & Golden Printed Pure Cotton Kurta with Trousers & Dupatta,3999,Teal,Biba,17,4.823529412
10520842,Anubhutee Ethnic Geometry Khadi Print Kurta Set,2989,Pink,Anubhutee,3976,4.287474849
15749796,W Women Pink Striped Kurta with Trousers,2799,Pink,W,15,4.533333333
17090710,Anouk Women Blue Solid Schiffli Regular Kurta,3399,Blue,Anouk,16,4.1875
13988888,Varanga Women Olive Green,5499,Olive,Varanga,113,3.849557522
18263032,Vishudh Women Checked Pure Cotton Kurta with Trouser,2149,Green,Vishudh,18,4.388888889
8348995,Sangria Women Pink & White Printed Kurta With Sharara,2799,Pink,Sangria,417,4.103117506
13769372,Varanga Classic Black and White Bandhani Print Cotton Kurta,2299,Black,Varanga,615,4.282926829
14404310,Vbuyz Women Blue Floral Printed A-Line  Kurta,2470,Blue,Vbuyz,218,4.270642202
12989830,mokshi Women Maroon & Golden Bandhani Print Kurta with Palazzos,2799,Maroon,mokshi,1853,4.239071775
16234916,Anouk Women Fuchsia Kurta with Trousers & With Dupatta,3499,Fuchsia,Anouk,36,3.861111111
13770752,Nayo Women Blue & White Pure Cotton Ethnic Motif Kurta with Palazzos,2499,Blue,Nayo,753,4.357237716
15258010,Libas Women Green & White Floral Embroidered Kurta with Palazzos & Dupatta,6499,Green,Libas,19,3.894736842
15616184,SWAGG INDIA Women Grey Floral Embroidered Chikankari Kurta,2999,Grey,SWAGG INDIA,86,4.209302326
17823954,GULMOHAR JAIPUR Beige Striped Pure Cotton Kurta with Palazzos & Dupatta,2499,Beige,GULMOHAR JAIPUR,190,4.136842105
17487012,Libas Women Sea Green & White Floral Printed Cotton Straifht Kurta with Palazzos Dupatta,2999,Sea Green,Libas,25,4.32
15054500,Biba Women Red Floral Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta,2999,Red,Biba,47,4.276595745
13995694,Anouk Women Teal Blue & Off White Printed Pure Cotton Kurta with Palazzos,1599,Teal,Anouk,585,3.904273504
12436152,Biba Women Sea Green & White Embroidered A-Line Kurta,2999,Sea Green,Biba,147,3.972789116
14890982,Kvsfab Women Bright Mustard Yellow Georgette Sequins Embroidery Party Wear Gown,8329,Mustard,Kvsfab,241,4.373443983
15427324,Anouk Women Maroon Yarn Dyed Kurta with Palazzos,1999,Maroon,Anouk,39,4.230769231
16099456,Vishudh Women Red Ethnic Motifs Printed Keyhole Neck Thread Work Kurta,1199,Red,Vishudh,199,3.542713568
11611210,Inddus Women Black Georgette Kurti with Embroidered Sharara & Dupatta,8499,Black,Inddus,266,4.330827068
12663862,EXTRA LOVE BY LIBAS Plus Size Women Pink & White Embroidered Mirror Work Kurta,1699,Pink,EXTRA LOVE BY LIBAS,440,4.545454545
13237860,Anouk Women Navy Blue & White Printed Kurta with Dhoti Pants,2699,Navy Blue,Anouk,337,4.258160237
17085230,ZIYAA Women Pink Ethnic Motifs Foil Print Layered Kurta with Trousers,3233,Pink,ZIYAA,184,4.027173913
16986470,AHIKA Women Red Ethnic Motifs Kurta,1622,Red,AHIKA,39,4.102564103
15494618,MABISH by Sonal Jain Women Rust Ethnic Motifs Printed Regular Kurta with Palazzos,4099,Rust,MABISH by Sonal Jain,34,4.5
13791192,Yuris Women Maroon & Beige Ethnic Motifs Print Kurta with Palazzos & Dupatta,3999,Maroon,Yuris,564,4.210992908
13905618,Anouk Women Grey & White Pure Cotton Kurta with Palazzos,1599,Grey,Anouk,656,4.028963415
17945742,MIRAVAN Women White Ethnic Motifs Embroidered Chikankari Anarkali Kurta & Dupatta,5999,White,MIRAVAN,7,3.285714286
9815193,anayna Women White & Blue Printed A-Line Kurta,1699,White,anayna,175,4.257142857
9816649,Bhama Couture Women Red Solid Kurta with Palazzos,3599,Red,Bhama Couture,550,4.001818182
15803238,Aasiya Women Yellow Floral Printed Regular Kurta with Sharara,2499,Yellow,Aasiya,393,4.020356234
